sentence pair id,sentence pair type,evaluator id,q1 score,q2 score,target language,human translation,machine translation,original
BG_SE_148,A,DW_Bulgarian_01,10,0,BG,"Ние постигнахме известен напредък, но трябва да направим много повече - защото корупцията не е феномен, с който можеш да се справиш за един ден.","И ние сме направили някои добри стъпки, но, разбира се, трябва да направим повече, тъй като корупцията не е просто явления, които можете да убие в един ден.","And we have done some good steps, but of course we have to do more since corruption is not just a phenomena that you can kill in one day. "
BG_SE_149,A,DW_Bulgarian_01,24,0,BG,"""Рамщайн"" е група, известна с провокационните си музикални клипове, които включват сцени на симулирана екзекуция в концентрационен лагер и кадри от стари филми на Лени Рифенщал, личната режисьорка на Адолф Хитлер.","Рамщайн е група, известна с противоречивите си музикални видеоклипове, представящи неща като симулирана сцена на изпълнение в концентрационен лагер и стари кадри от Лени Рифдентал, личен режисьор на Адолф Хитлер.","Ramstein is a band known for its controversial music videos featuring things like a simulated execution scene in a concentration camp and old footage by Leni Riefensthal, Adolf Hitler's personal filmmaker."
BG_SE_149,A,DW_Bulgarian_02,0,0,BG,"""Рамщайн"" е група, известна с провокационните си музикални клипове, които включват сцени на симулирана екзекуция в концентрационен лагер и кадри от стари филми на Лени Рифенщал, личната режисьорка на Адолф Хитлер.","Рамщайн е група, известна с противоречивите си музикални видеоклипове, представящи неща като симулирана сцена на изпълнение в концентрационен лагер и стари кадри от Лени Рифдентал, личен режисьор на Адолф Хитлер.","Ramstein is a band known for its controversial music videos featuring things like a simulated execution scene in a concentration camp and old footage by Leni Riefensthal, Adolf Hitler's personal filmmaker."
BG_SE_149,A,BBC_Bulgarian_01,24,0,BG,"""Рамщайн"" е група, известна с провокационните си музикални клипове, които включват сцени на симулирана екзекуция в концентрационен лагер и кадри от стари филми на Лени Рифенщал, личната режисьорка на Адолф Хитлер.","Рамщайн е група, известна с противоречивите си музикални видеоклипове, представящи неща като симулирана сцена на изпълнение в концентрационен лагер и стари кадри от Лени Рифдентал, личен режисьор на Адолф Хитлер.","Ramstein is a band known for its controversial music videos featuring things like a simulated execution scene in a concentration camp and old footage by Leni Riefensthal, Adolf Hitler's personal filmmaker."
BG_SE_149,A,BBC_Bulgarian_02,24,0,BG,"""Рамщайн"" е група, известна с провокационните си музикални клипове, които включват сцени на симулирана екзекуция в концентрационен лагер и кадри от стари филми на Лени Рифенщал, личната режисьорка на Адолф Хитлер.","Рамщайн е група, известна с противоречивите си музикални видеоклипове, представящи неща като симулирана сцена на изпълнение в концентрационен лагер и стари кадри от Лени Рифдентал, личен режисьор на Адолф Хитлер.","Ramstein is a band known for its controversial music videos featuring things like a simulated execution scene in a concentration camp and old footage by Leni Riefensthal, Adolf Hitler's personal filmmaker."
BG_SE_149,A,BBC_Bulgarian_03,11,0,BG,"""Рамщайн"" е група, известна с провокационните си музикални клипове, които включват сцени на симулирана екзекуция в концентрационен лагер и кадри от стари филми на Лени Рифенщал, личната режисьорка на Адолф Хитлер.","Рамщайн е група, известна с противоречивите си музикални видеоклипове, представящи неща като симулирана сцена на изпълнение в концентрационен лагер и стари кадри от Лени Рифдентал, личен режисьор на Адолф Хитлер.","Ramstein is a band known for its controversial music videos featuring things like a simulated execution scene in a concentration camp and old footage by Leni Riefensthal, Adolf Hitler's personal filmmaker."
BG_SE_150,A,BBC_Bulgarian_02,23,0,BG,"Седмица след като Андрей и децата заминаха от страната, чух да се чука силно на вратата, но не никой не извика: ""Полиция, отвори!"" ","Седмица след като Андрей и децата бяха напуснали страната, имаше нокаут на вратата ми, но никой не се обади ""полиция, отвори се"".","A week after Andrei and the children had left the country, there was a knock on my door, but nobody called 'police, open up.' "
BG_SE_150,A,BBC_Bulgarian_01,50,0,BG,"Седмица след като Андрей и децата заминаха от страната, чух да се чука силно на вратата, но не никой не извика: ""Полиция, отвори!"" ","Седмица след като Андрей и децата бяха напуснали страната, имаше нокаут на вратата ми, но никой не се обади ""полиция, отвори се"".","A week after Andrei and the children had left the country, there was a knock on my door, but nobody called 'police, open up.' "
BG_SE_150,A,DW_Bulgarian_01,24,0,BG,"Седмица след като Андрей и децата заминаха от страната, чух да се чука силно на вратата, но не никой не извика: ""Полиция, отвори!"" ","Седмица след като Андрей и децата бяха напуснали страната, имаше нокаут на вратата ми, но никой не се обади ""полиция, отвори се"".","A week after Andrei and the children had left the country, there was a knock on my door, but nobody called 'police, open up.' "
BG_SE_150,A,BBC_Bulgarian_03,22,0,BG,"Седмица след като Андрей и децата заминаха от страната, чух да се чука силно на вратата, но не никой не извика: ""Полиция, отвори!"" ","Седмица след като Андрей и децата бяха напуснали страната, имаше нокаут на вратата ми, но никой не се обади ""полиция, отвори се"".","A week after Andrei and the children had left the country, there was a knock on my door, but nobody called 'police, open up.' "
BG_SE_150,A,DW_Bulgarian_02,0,0,BG,"Седмица след като Андрей и децата заминаха от страната, чух да се чука силно на вратата, но не никой не извика: ""Полиция, отвори!"" ","Седмица след като Андрей и децата бяха напуснали страната, имаше нокаут на вратата ми, но никой не се обади ""полиция, отвори се"".","A week after Andrei and the children had left the country, there was a knock on my door, but nobody called 'police, open up.' "
BG_SE_151,A,DW_Bulgarian_01,83,0,BG,Привържениците на Брекзита са готови спешно да изпратят безработни шотландци да работят на полето. ,Привържениците на Брекзит по-скоро биха изпратили безработни шотландци да работят на полето.,Brexit supporters would rather send unemployed Scots to work in the fields.
BG_SE_151,A,DW_Bulgarian_02,0,0,BG,Привържениците на Брекзита са готови спешно да изпратят безработни шотландци да работят на полето. ,Привържениците на Брекзит по-скоро биха изпратили безработни шотландци да работят на полето.,Brexit supporters would rather send unemployed Scots to work in the fields.
BG_SE_151,A,BBC_Bulgarian_01,78,0,BG,Привържениците на Брекзита са готови спешно да изпратят безработни шотландци да работят на полето. ,Привържениците на Брекзит по-скоро биха изпратили безработни шотландци да работят на полето.,Brexit supporters would rather send unemployed Scots to work in the fields.
BG_SE_151,A,BBC_Bulgarian_03,97,0,BG,Привържениците на Брекзита са готови спешно да изпратят безработни шотландци да работят на полето. ,Привържениците на Брекзит по-скоро биха изпратили безработни шотландци да работят на полето.,Brexit supporters would rather send unemployed Scots to work in the fields.
BG_SE_151,A,BBC_Bulgarian_02,77,0,BG,Привържениците на Брекзита са готови спешно да изпратят безработни шотландци да работят на полето. ,Привържениците на Брекзит по-скоро биха изпратили безработни шотландци да работят на полето.,Brexit supporters would rather send unemployed Scots to work in the fields.
BG_SE_152,A,DW_Bulgarian_01,100,0,BG,"Казал на полицаите, че живее с двама бащи. ","Той съобщил в полицията, че живее с двама бащи.",He told the police that he lived with two fathers. 
BG_SE_152,A,BBC_Bulgarian_01,100,0,BG,"Казал на полицаите, че живее с двама бащи. ","Той съобщил в полицията, че живее с двама бащи.",He told the police that he lived with two fathers. 
BG_SE_152,A,BBC_Bulgarian_03,100,0,BG,"Казал на полицаите, че живее с двама бащи. ","Той съобщил в полицията, че живее с двама бащи.",He told the police that he lived with two fathers. 
BG_SE_152,A,DW_Bulgarian_02,100,0,BG,"Казал на полицаите, че живее с двама бащи. ","Той съобщил в полицията, че живее с двама бащи.",He told the police that he lived with two fathers. 
BG_SE_152,A,BBC_Bulgarian_02,100,0,BG,"Казал на полицаите, че живее с двама бащи. ","Той съобщил в полицията, че живее с двама бащи.",He told the police that he lived with two fathers. 
BG_SE_153,A,DW_Bulgarian_02,97,0,BG,"Почти всички са от Източна Европа - като сезонни работници те изкарват по около 300 евро седмично, колкото е месечната заплата в Румъния и България.",Почти всички от тях са дошли тук от Източна Европа - като сезонни работници те печелят около 300 евро седмично - което се равнява на месечно възнаграждение в Румъния и България.,Almost all of them came here from Eastern Europe -  as seasonal workers they earn around 300 Euro a week - that equals a month's wage in Romania and Bulgaria.
BG_SE_153,A,BBC_Bulgarian_01,86,0,BG,"Почти всички са от Източна Европа - като сезонни работници те изкарват по около 300 евро седмично, колкото е месечната заплата в Румъния и България.",Почти всички от тях са дошли тук от Източна Европа - като сезонни работници те печелят около 300 евро седмично - което се равнява на месечно възнаграждение в Румъния и България.,Almost all of them came here from Eastern Europe -  as seasonal workers they earn around 300 Euro a week - that equals a month's wage in Romania and Bulgaria.
BG_SE_153,A,BBC_Bulgarian_03,100,0,BG,"Почти всички са от Източна Европа - като сезонни работници те изкарват по около 300 евро седмично, колкото е месечната заплата в Румъния и България.",Почти всички от тях са дошли тук от Източна Европа - като сезонни работници те печелят около 300 евро седмично - което се равнява на месечно възнаграждение в Румъния и България.,Almost all of them came here from Eastern Europe -  as seasonal workers they earn around 300 Euro a week - that equals a month's wage in Romania and Bulgaria.
BG_SE_153,A,BBC_Bulgarian_02,100,0,BG,"Почти всички са от Източна Европа - като сезонни работници те изкарват по около 300 евро седмично, колкото е месечната заплата в Румъния и България.",Почти всички от тях са дошли тук от Източна Европа - като сезонни работници те печелят около 300 евро седмично - което се равнява на месечно възнаграждение в Румъния и България.,Almost all of them came here from Eastern Europe -  as seasonal workers they earn around 300 Euro a week - that equals a month's wage in Romania and Bulgaria.
BG_SE_153,A,DW_Bulgarian_01,96,0,BG,"Почти всички са от Източна Европа - като сезонни работници те изкарват по около 300 евро седмично, колкото е месечната заплата в Румъния и България.",Почти всички от тях са дошли тук от Източна Европа - като сезонни работници те печелят около 300 евро седмично - което се равнява на месечно възнаграждение в Румъния и България.,Almost all of them came here from Eastern Europe -  as seasonal workers they earn around 300 Euro a week - that equals a month's wage in Romania and Bulgaria.
BG_SE_154,A,BBC_Bulgarian_03,9,0,BG,Това би означавало край на пълните слънчеви затъмнения. ,Това ще означава не повече от общо слънчеви затъмнения.,That'll mean no more total solar eclipses.
BG_SE_154,A,DW_Bulgarian_02,0,0,BG,Това би означавало край на пълните слънчеви затъмнения. ,Това ще означава не повече от общо слънчеви затъмнения.,That'll mean no more total solar eclipses.
BG_SE_154,A,DW_Bulgarian_01,0,0,BG,Това би означавало край на пълните слънчеви затъмнения. ,Това ще означава не повече от общо слънчеви затъмнения.,That'll mean no more total solar eclipses.
BG_SE_154,A,BBC_Bulgarian_02,15,0,BG,Това би означавало край на пълните слънчеви затъмнения. ,Това ще означава не повече от общо слънчеви затъмнения.,That'll mean no more total solar eclipses.
BG_SE_154,A,BBC_Bulgarian_01,0,0,BG,Това би означавало край на пълните слънчеви затъмнения. ,Това ще означава не повече от общо слънчеви затъмнения.,That'll mean no more total solar eclipses.
BG_SE_155,A,BBC_Bulgarian_03,100,0,BG,"Всички те са с различни професии, но имат и общи неща: всички са американци, всички са бели и всички са мъже. ","Докато идват от различни професионални сфери, те имат няколко общи неща: Всички те са американски, всички са бели и всички са мъже.","While they come from various professional fields, they have a couple of things in common: All of them are American, all of them are white and all of them are men. "
BG_SE_155,A,BBC_Bulgarian_02,100,0,BG,"Всички те са с различни професии, но имат и общи неща: всички са американци, всички са бели и всички са мъже. ","Докато идват от различни професионални сфери, те имат няколко общи неща: Всички те са американски, всички са бели и всички са мъже.","While they come from various professional fields, they have a couple of things in common: All of them are American, all of them are white and all of them are men. "
BG_SE_155,A,DW_Bulgarian_01,90,0,BG,"Всички те са с различни професии, но имат и общи неща: всички са американци, всички са бели и всички са мъже. ","Докато идват от различни професионални сфери, те имат няколко общи неща: Всички те са американски, всички са бели и всички са мъже.","While they come from various professional fields, they have a couple of things in common: All of them are American, all of them are white and all of them are men. "
BG_SE_155,A,DW_Bulgarian_02,0,0,BG,"Всички те са с различни професии, но имат и общи неща: всички са американци, всички са бели и всички са мъже. ","Докато идват от различни професионални сфери, те имат няколко общи неща: Всички те са американски, всички са бели и всички са мъже.","While they come from various professional fields, they have a couple of things in common: All of them are American, all of them are white and all of them are men. "
BG_SE_155,A,BBC_Bulgarian_01,83,0,BG,"Всички те са с различни професии, но имат и общи неща: всички са американци, всички са бели и всички са мъже. ","Докато идват от различни професионални сфери, те имат няколко общи неща: Всички те са американски, всички са бели и всички са мъже.","While they come from various professional fields, they have a couple of things in common: All of them are American, all of them are white and all of them are men. "
BG_SE_156,A,BBC_Bulgarian_03,80,0,BG,А няма кой да ги защити от наглите искания. ,"И никой не е там, за да ги защити от безочливи искания.",And nobody is there to protect them from impudent demands. 
BG_SE_156,A,DW_Bulgarian_01,77,0,BG,А няма кой да ги защити от наглите искания. ,"И никой не е там, за да ги защити от безочливи искания.",And nobody is there to protect them from impudent demands. 
BG_SE_156,A,DW_Bulgarian_02,91,0,BG,А няма кой да ги защити от наглите искания. ,"И никой не е там, за да ги защити от безочливи искания.",And nobody is there to protect them from impudent demands. 
BG_SE_156,A,BBC_Bulgarian_01,91,0,BG,А няма кой да ги защити от наглите искания. ,"И никой не е там, за да ги защити от безочливи искания.",And nobody is there to protect them from impudent demands. 
BG_SE_156,A,BBC_Bulgarian_02,100,0,BG,А няма кой да ги защити от наглите искания. ,"И никой не е там, за да ги защити от безочливи искания.",And nobody is there to protect them from impudent demands. 
BG_SE_157,A,DW_Bulgarian_02,91,0,BG,Само на Полярния кръг са регистрирани повече от 100 горски пожари - невиждан мащаб. ,Само в Арктическия кръг са регистрирани над 100 горски пожара - в безпрецедентен мащаб.,Over 100 wildfires were recorded in the Arctic Circle alone - in an unprecedented scale.
BG_SE_157,A,BBC_Bulgarian_03,100,0,BG,Само на Полярния кръг са регистрирани повече от 100 горски пожари - невиждан мащаб. ,Само в Арктическия кръг са регистрирани над 100 горски пожара - в безпрецедентен мащаб.,Over 100 wildfires were recorded in the Arctic Circle alone - in an unprecedented scale.
BG_SE_157,A,DW_Bulgarian_01,90,0,BG,Само на Полярния кръг са регистрирани повече от 100 горски пожари - невиждан мащаб. ,Само в Арктическия кръг са регистрирани над 100 горски пожара - в безпрецедентен мащаб.,Over 100 wildfires were recorded in the Arctic Circle alone - in an unprecedented scale.
BG_SE_157,A,BBC_Bulgarian_01,94,0,BG,Само на Полярния кръг са регистрирани повече от 100 горски пожари - невиждан мащаб. ,Само в Арктическия кръг са регистрирани над 100 горски пожара - в безпрецедентен мащаб.,Over 100 wildfires were recorded in the Arctic Circle alone - in an unprecedented scale.
BG_SE_157,A,BBC_Bulgarian_02,97,0,BG,Само на Полярния кръг са регистрирани повече от 100 горски пожари - невиждан мащаб. ,Само в Арктическия кръг са регистрирани над 100 горски пожара - в безпрецедентен мащаб.,Over 100 wildfires were recorded in the Arctic Circle alone - in an unprecedented scale.
BG_SE_158,A,DW_Bulgarian_01,0,0,BG,"В интервю за списание ""Ролинг стоун"" пианистът Кристиан ""Флаке"" Лоренц обясни, че ефектът на шока е търсен съзнателно. ","В интервю за списание Rolling Stone през юни плеймейтката на клавиатурата Кристиан ""Флейк"" Лоренсо обясни, че Rammstein не се стреми да шокира като такъв.","In an interview with Rolling Stone magazine in June, keyboard player Christian ""Flake"" Lorenz explained that Rammstein do not seek to shock as such. "
BG_SE_158,A,BBC_Bulgarian_01,0,0,BG,"В интервю за списание ""Ролинг стоун"" пианистът Кристиан ""Флаке"" Лоренц обясни, че ефектът на шока е търсен съзнателно. ","В интервю за списание Rolling Stone през юни плеймейтката на клавиатурата Кристиан ""Флейк"" Лоренсо обясни, че Rammstein не се стреми да шокира като такъв.","In an interview with Rolling Stone magazine in June, keyboard player Christian ""Flake"" Lorenz explained that Rammstein do not seek to shock as such. "
BG_SE_158,A,DW_Bulgarian_02,0,0,BG,"В интервю за списание ""Ролинг стоун"" пианистът Кристиан ""Флаке"" Лоренц обясни, че ефектът на шока е търсен съзнателно. ","В интервю за списание Rolling Stone през юни плеймейтката на клавиатурата Кристиан ""Флейк"" Лоренсо обясни, че Rammstein не се стреми да шокира като такъв.","In an interview with Rolling Stone magazine in June, keyboard player Christian ""Flake"" Lorenz explained that Rammstein do not seek to shock as such. "
BG_SE_158,A,BBC_Bulgarian_02,0,0,BG,"В интервю за списание ""Ролинг стоун"" пианистът Кристиан ""Флаке"" Лоренц обясни, че ефектът на шока е търсен съзнателно. ","В интервю за списание Rolling Stone през юни плеймейтката на клавиатурата Кристиан ""Флейк"" Лоренсо обясни, че Rammstein не се стреми да шокира като такъв.","In an interview with Rolling Stone magazine in June, keyboard player Christian ""Flake"" Lorenz explained that Rammstein do not seek to shock as such. "
BG_SE_158,A,BBC_Bulgarian_03,18,0,BG,"В интервю за списание ""Ролинг стоун"" пианистът Кристиан ""Флаке"" Лоренц обясни, че ефектът на шока е търсен съзнателно. ","В интервю за списание Rolling Stone през юни плеймейтката на клавиатурата Кристиан ""Флейк"" Лоренсо обясни, че Rammstein не се стреми да шокира като такъв.","In an interview with Rolling Stone magazine in June, keyboard player Christian ""Flake"" Lorenz explained that Rammstein do not seek to shock as such. "
BG_SE_159,A,BBC_Bulgarian_02,24,0,BG,"Привържениците на конспиративните теории са убедени, че кацането на Луната е лъжа и, че кадрите, на които Нийл Армстронг и Едуин Олдрин на 21 юли 1969-а се разхождат по нейната повърхност, са монтаж. ","Теоретиците на конспирацията вярват, че лунното кацане е фалшива, и че Нийл Армстронг и Buzz алдрин обикаля на 21-ви юли, 1969 г., на саундтрак, вместо на Луната.","Conspiracy theorists believe that the lunar landing was a fake, and that Neil Armstrong and Buzz Aldrin walked around on July 21st, 1969, on a soundstage instead of the moon."
BG_SE_159,A,DW_Bulgarian_02,0,0,BG,"Привържениците на конспиративните теории са убедени, че кацането на Луната е лъжа и, че кадрите, на които Нийл Армстронг и Едуин Олдрин на 21 юли 1969-а се разхождат по нейната повърхност, са монтаж. ","Теоретиците на конспирацията вярват, че лунното кацане е фалшива, и че Нийл Армстронг и Buzz алдрин обикаля на 21-ви юли, 1969 г., на саундтрак, вместо на Луната.","Conspiracy theorists believe that the lunar landing was a fake, and that Neil Armstrong and Buzz Aldrin walked around on July 21st, 1969, on a soundstage instead of the moon."
BG_SE_159,A,DW_Bulgarian_01,0,0,BG,"Привържениците на конспиративните теории са убедени, че кацането на Луната е лъжа и, че кадрите, на които Нийл Армстронг и Едуин Олдрин на 21 юли 1969-а се разхождат по нейната повърхност, са монтаж. ","Теоретиците на конспирацията вярват, че лунното кацане е фалшива, и че Нийл Армстронг и Buzz алдрин обикаля на 21-ви юли, 1969 г., на саундтрак, вместо на Луната.","Conspiracy theorists believe that the lunar landing was a fake, and that Neil Armstrong and Buzz Aldrin walked around on July 21st, 1969, on a soundstage instead of the moon."
BG_SE_159,A,BBC_Bulgarian_03,56,0,BG,"Привържениците на конспиративните теории са убедени, че кацането на Луната е лъжа и, че кадрите, на които Нийл Армстронг и Едуин Олдрин на 21 юли 1969-а се разхождат по нейната повърхност, са монтаж. ","Теоретиците на конспирацията вярват, че лунното кацане е фалшива, и че Нийл Армстронг и Buzz алдрин обикаля на 21-ви юли, 1969 г., на саундтрак, вместо на Луната.","Conspiracy theorists believe that the lunar landing was a fake, and that Neil Armstrong and Buzz Aldrin walked around on July 21st, 1969, on a soundstage instead of the moon."
BG_SE_159,A,BBC_Bulgarian_01,6,0,BG,"Привържениците на конспиративните теории са убедени, че кацането на Луната е лъжа и, че кадрите, на които Нийл Армстронг и Едуин Олдрин на 21 юли 1969-а се разхождат по нейната повърхност, са монтаж. ","Теоретиците на конспирацията вярват, че лунното кацане е фалшива, и че Нийл Армстронг и Buzz алдрин обикаля на 21-ви юли, 1969 г., на саундтрак, вместо на Луната.","Conspiracy theorists believe that the lunar landing was a fake, and that Neil Armstrong and Buzz Aldrin walked around on July 21st, 1969, on a soundstage instead of the moon."
BG_SE_160,A,DW_Bulgarian_01,38,0,BG, Многобройните строителни площадки по улиците на Тирана са обичайна гледка. ,"Множество строителни обекти, които ограждат улиците на Тирана, днес изглеждат нормално.",Numerous construction sites that line the streets of Tirana seem normal today.
BG_SE_160,A,BBC_Bulgarian_02,77,0,BG, Многобройните строителни площадки по улиците на Тирана са обичайна гледка. ,"Множество строителни обекти, които ограждат улиците на Тирана, днес изглеждат нормално.",Numerous construction sites that line the streets of Tirana seem normal today.
BG_SE_160,A,BBC_Bulgarian_03,16,0,BG, Многобройните строителни площадки по улиците на Тирана са обичайна гледка. ,"Множество строителни обекти, които ограждат улиците на Тирана, днес изглеждат нормално.",Numerous construction sites that line the streets of Tirana seem normal today.
BG_SE_160,A,DW_Bulgarian_02,11,0,BG, Многобройните строителни площадки по улиците на Тирана са обичайна гледка. ,"Множество строителни обекти, които ограждат улиците на Тирана, днес изглеждат нормално.",Numerous construction sites that line the streets of Tirana seem normal today.
BG_SE_160,A,BBC_Bulgarian_01,50,0,BG, Многобройните строителни площадки по улиците на Тирана са обичайна гледка. ,"Множество строителни обекти, които ограждат улиците на Тирана, днес изглеждат нормално.",Numerous construction sites that line the streets of Tirana seem normal today.
BG_SE_161,A,DW_Bulgarian_02,0,0,BG,"В Русия и досега се смята, че сам мъж не може да осиновява деца.","Дори и сега в Русия преобладаващото мнение е, че един-единствен човек е неподходящ да осинови дете.","Even now in Russia, the prevailing opinion is that a single man is unsuitable to adopt a child. "
BG_SE_161,A,BBC_Bulgarian_02,25,0,BG,"В Русия и досега се смята, че сам мъж не може да осиновява деца.","Дори и сега в Русия преобладаващото мнение е, че един-единствен човек е неподходящ да осинови дете.","Even now in Russia, the prevailing opinion is that a single man is unsuitable to adopt a child. "
BG_SE_161,A,BBC_Bulgarian_01,50,0,BG,"В Русия и досега се смята, че сам мъж не може да осиновява деца.","Дори и сега в Русия преобладаващото мнение е, че един-единствен човек е неподходящ да осинови дете.","Even now in Russia, the prevailing opinion is that a single man is unsuitable to adopt a child. "
BG_SE_161,A,DW_Bulgarian_01,77,0,BG,"В Русия и досега се смята, че сам мъж не може да осиновява деца.","Дори и сега в Русия преобладаващото мнение е, че един-единствен човек е неподходящ да осинови дете.","Even now in Russia, the prevailing opinion is that a single man is unsuitable to adopt a child. "
BG_SE_161,A,BBC_Bulgarian_03,37,0,BG,"В Русия и досега се смята, че сам мъж не може да осиновява деца.","Дори и сега в Русия преобладаващото мнение е, че един-единствен човек е неподходящ да осинови дете.","Even now in Russia, the prevailing opinion is that a single man is unsuitable to adopt a child. "
BG_SE_162,A,BBC_Bulgarian_03,13,0,BG,"И второ, защото направо ми казаха, че ще ме задържат за прелъстяване на малолетни.До неотдавна проявите на еднополова близост не се смятаха за престъпление в Русия. ","Второ, защото ми беше казано директно, че във всеки случай ще бъда арестуван за измамени непълнолетни лица.Проявите на еднополова привързаност не са били престъпление в Русия твърде отдавна.","Secondly, because I was told directly that I would, in any case, be arrested for seducing minors.Displays of same-sex affection were not a crime in Russia not too long ago. "
BG_SE_162,A,BBC_Bulgarian_02,24,0,BG,"И второ, защото направо ми казаха, че ще ме задържат за прелъстяване на малолетни.До неотдавна проявите на еднополова близост не се смятаха за престъпление в Русия. ","Второ, защото ми беше казано директно, че във всеки случай ще бъда арестуван за измамени непълнолетни лица.Проявите на еднополова привързаност не са били престъпление в Русия твърде отдавна.","Secondly, because I was told directly that I would, in any case, be arrested for seducing minors.Displays of same-sex affection were not a crime in Russia not too long ago. "
BG_SE_162,A,DW_Bulgarian_02,0,0,BG,"И второ, защото направо ми казаха, че ще ме задържат за прелъстяване на малолетни.До неотдавна проявите на еднополова близост не се смятаха за престъпление в Русия. ","Второ, защото ми беше казано директно, че във всеки случай ще бъда арестуван за измамени непълнолетни лица.Проявите на еднополова привързаност не са били престъпление в Русия твърде отдавна.","Secondly, because I was told directly that I would, in any case, be arrested for seducing minors.Displays of same-sex affection were not a crime in Russia not too long ago. "
BG_SE_162,A,BBC_Bulgarian_01,24,0,BG,"И второ, защото направо ми казаха, че ще ме задържат за прелъстяване на малолетни.До неотдавна проявите на еднополова близост не се смятаха за престъпление в Русия. ","Второ, защото ми беше казано директно, че във всеки случай ще бъда арестуван за измамени непълнолетни лица.Проявите на еднополова привързаност не са били престъпление в Русия твърде отдавна.","Secondly, because I was told directly that I would, in any case, be arrested for seducing minors.Displays of same-sex affection were not a crime in Russia not too long ago. "
BG_SE_162,A,DW_Bulgarian_01,41,0,BG,"И второ, защото направо ми казаха, че ще ме задържат за прелъстяване на малолетни.До неотдавна проявите на еднополова близост не се смятаха за престъпление в Русия. ","Второ, защото ми беше казано директно, че във всеки случай ще бъда арестуван за измамени непълнолетни лица.Проявите на еднополова привързаност не са били престъпление в Русия твърде отдавна.","Secondly, because I was told directly that I would, in any case, be arrested for seducing minors.Displays of same-sex affection were not a crime in Russia not too long ago. "
BG_SE_163,A,BBC_Bulgarian_02,77,0,BG,"Андрей: Казаха ни, че ще е готов след месец.","Андрей: Тогава ни казаха, че резултатите ще са на разположение след месец.","Andrei: At the time, we were told that the results would be available in a month."
BG_SE_163,A,DW_Bulgarian_01,50,0,BG,"Андрей: Казаха ни, че ще е готов след месец.","Андрей: Тогава ни казаха, че резултатите ще са на разположение след месец.","Andrei: At the time, we were told that the results would be available in a month."
BG_SE_163,A,DW_Bulgarian_02,100,0,BG,"Андрей: Казаха ни, че ще е готов след месец.","Андрей: Тогава ни казаха, че резултатите ще са на разположение след месец.","Andrei: At the time, we were told that the results would be available in a month."
BG_SE_163,A,BBC_Bulgarian_01,88,0,BG,"Андрей: Казаха ни, че ще е готов след месец.","Андрей: Тогава ни казаха, че резултатите ще са на разположение след месец.","Andrei: At the time, we were told that the results would be available in a month."
BG_SE_163,A,BBC_Bulgarian_03,22,0,BG,"Андрей: Казаха ни, че ще е готов след месец.","Андрей: Тогава ни казаха, че резултатите ще са на разположение след месец.","Andrei: At the time, we were told that the results would be available in a month."
BG_SE_164,A,BBC_Bulgarian_03,47,0,BG,Има много повече лесбийски двойки с деца. ,"Има много повече лесбийки двойки, които правят това.",There are many more lesbian couples who do this. 
BG_SE_164,A,BBC_Bulgarian_01,23,0,BG,Има много повече лесбийски двойки с деца. ,"Има много повече лесбийки двойки, които правят това.",There are many more lesbian couples who do this. 
BG_SE_164,A,DW_Bulgarian_01,24,0,BG,Има много повече лесбийски двойки с деца. ,"Има много повече лесбийки двойки, които правят това.",There are many more lesbian couples who do this. 
BG_SE_164,A,DW_Bulgarian_02,36,0,BG,Има много повече лесбийски двойки с деца. ,"Има много повече лесбийки двойки, които правят това.",There are many more lesbian couples who do this. 
BG_SE_164,A,BBC_Bulgarian_02,24,0,BG,Има много повече лесбийски двойки с деца. ,"Има много повече лесбийки двойки, които правят това.",There are many more lesbian couples who do this. 
BG_SE_165,A,BBC_Bulgarian_02,38,0,BG,Ето седем необичайни факта за Луната.,Ето седем необичайни парчета лунни любопитни факти.,Here are seven unusual pieces of lunar trivia.
BG_SE_165,A,BBC_Bulgarian_03,47,0,BG,Ето седем необичайни факта за Луната.,Ето седем необичайни парчета лунни любопитни факти.,Here are seven unusual pieces of lunar trivia.
BG_SE_165,A,DW_Bulgarian_01,23,0,BG,Ето седем необичайни факта за Луната.,Ето седем необичайни парчета лунни любопитни факти.,Here are seven unusual pieces of lunar trivia.
BG_SE_165,A,BBC_Bulgarian_01,24,0,BG,Ето седем необичайни факта за Луната.,Ето седем необичайни парчета лунни любопитни факти.,Here are seven unusual pieces of lunar trivia.
